DB16_ID,AS_ID,DB16_NAME,DB16_PREFIX,AS_NAME,AS_PREFIX,P_ID,PROVINCE_ID,P_NAME,NOTE
130001,8960,Tràm Chim,Thị trấn,Tràm Chim,Thị trấn,556,47,Tam Nông,1
130004,8951,Hoà Bình,Xã,Hòa Bình,Xã,556,47,Tam Nông,1.0
130007,8959,Tân Công Sính,Xã,Tân Công Sính,Xã,556,47,Tam Nông,1
130010,8954,Phú Hiệp,Xã,Phú Hiệp,Xã,556,47,Tam Nông,1
130013,8953,Phú Đức,Xã,Phú Đức,Xã,556,47,Tam Nông,1
130016,8957,Phú Thành B,Xã,Phú Thành B,Xã,556,47,Tam Nông,1
130019,8949,An Hòa,Xã,An Hòa,Xã,556,47,Tam Nông,1
130022,8950,An Long,Xã,An Long,Xã,556,47,Tam Nông,1
130025,8952,Phú Cường,Xã,Phú Cường,Xã,556,47,Tam Nông,1
130028,8955,Phú Ninh,Xã,Phú Ninh,Xã,556,47,Tam Nông,1
130031,8958,Phú Thọ,Xã,Phú Thọ,Xã,556,47,Tam Nông,1
130034,8956,Phú Thành A,Xã,Phú Thành A,Xã,556,47,Tam Nông,1
129926,8963,Sa Rài,Thị trấn,Sa Rài,Thị trấn,557,47,Tân Hồng,1
129929,8965,Tân Hộ Cơ,Xã,Tân Hộ Cơ,Xã,557,47,Tân Hồng,1
129932,8969,Thông Bình,Xã,Thông Bình,Xã,557,47,Tân Hồng,1
129935,8962,Bình Phú,Xã,Bình Phú,Xã,557,47,Tân Hồng,1
129938,8967,Tân Thành A,Xã,Tân Thành A,Xã,557,47,Tân Hồng,1
129941,8968,Tân Thành B,Xã,Tân Thành B,Xã,557,47,Tân Hồng,1
129944,8966,Tân Phước,Xã,Tân Phước,Xã,557,47,Tân Hồng,1
129947,8964,Tân Công Chí,Xã,Tân Công Chí,Xã,557,47,Tân Hồng,1
129950,8961,An Phước,Xã,An Phước,Xã,557,47,Tân Hồng,1
130130,8982,Thanh Bình,Thị trấn,Thanh Bình,Thị trấn,558,47,Thanh Bình,1
130133,8980,Tân Quới,Xã,Tân Quới,Xã,558,47,Thanh Bình,1
130136,8975,Tân Hòa,Xã,Tân Hoà,Xã,558,47,Thanh Bình,1.0
130139,8970,An Phong,Xã,An Phong,Xã,558,47,Thanh Bình,1
130142,8973,Phú Lợi,Xã,Phú Lợi,Xã,558,47,Thanh Bình,1
130145,8978,Tân Mỹ,Xã,Tân Mỹ,Xã,558,47,Thanh Bình,1
130148,8971,Bình Tấn,Xã,Bình Tấn,Xã,558,47,Thanh Bình,1
130151,8976,Tân Huề,Xã,Tân Huề,Xã,558,47,Thanh Bình,1
130154,8974,Tân Bình,Xã,Tân Bình,Xã,558,47,Thanh Bình,1
130157,8981,Tân Thạnh,Xã,Tân Thạnh,Xã,558,47,Thanh Bình,1
130160,8979,Tân Phú,Xã,Tân Phú,Xã,558,47,Thanh Bình,1
130163,8972,Bình Thành,Xã,Bình Thành,Xã,558,47,Thanh Bình,1
130166,8977,Tân Long,Xã,Tân Long,Xã,558,47,Thanh Bình,1
130037,8986,Mỹ An,Thị trấn,Mỹ An,Thị trấn,559,47,Tháp Mười,1
130040,8993,Thạnh Lợi,Xã,Thạnh Lợi,Xã,559,47,Tháp Mười,1
130043,8984,Hưng Thạnh,Xã,Hưng Thạnh,Xã,559,47,Tháp Mười,1
130046,8995,Trường Xuân,Xã,Trường Xuân,Xã,559,47,Tháp Mười,1
130049,8992,Tân Kiều,Xã,Tân Kiều,Xã,559,47,Tháp Mười,1
130052,8989,Mỹ Hòa,Xã,Mỹ Hòa,Xã,559,47,Tháp Mười,1
130055,8990,Mỹ Quý,Xã,Mỹ Quý,Xã,559,47,Tháp Mười,1
130058,8988,Mỹ Đông,Xã,Mỹ Đông,Xã,559,47,Tháp Mười,1
130061,8983,Đốc Binh Kiều,Xã,Đốc Binh Kiều,Xã,559,47,Tháp Mười,1
130064,8986,Mỹ An,Xã,Mỹ An,Thị trấn,559,47,Tháp Mười,Sai prefix
130067,8991,Phú Điền,Xã,Phú Điền,Xã,559,47,Tháp Mười,1
130070,8985,Láng Biển,Xã,Láng Biển,Xã,559,47,Tháp Mười,1
130073,8994,Thanh Mỹ,Xã,Thanh Mỹ,Xã,559,47,Tháp Mười,1
,8987,,,Mỹ An,Xã,559,47,Tháp Mười,
123614,4698,An Bình,Phường,An Bình,Phường,299,22,An Khê,1
123617,4705,Tây Sơn,Phường,Tây Sơn,Phường,299,22,An Khê,1
123620,4699,An Phú,Phường,An Phú,Phường,299,22,An Khê,1
123623,4701,An Tân,Phường,An Tân,Phường,299,22,An Khê,1
123626,4707,Tú An,Xã,Tú An,Xã,299,22,An Khê,1
123627,4708,Xuân An,Xã,Xuân An,Xã,299,22,An Khê,1
123629,4702,Cửu An,Xã,Cửu An,Xã,299,22,An Khê,1
123630,4700,An Phước,Phường,An Phước,Phường,299,22,An Khê,1
123632,4704,Song An,Xã,Song An,Xã,299,22,An Khê,1
123633,4703,Ngô Mây,Phường,Ngô Mây,Phường,299,22,An Khê,1
123635,4706,Thành An,Xã,Thành An,Xã,299,22,An Khê,1
124041,4709,Cheo Reo,Phường,Cheo Reo,Phường,300,22,AYun Pa,1
124042,4712,Hòa Bình,Phường,Hòa Bình,Phường,300,22,AYun Pa,1
124044,4711,Đoàn Kết,Phường,Đoàn Kết,Phường,300,22,AYun Pa,1
124045,4716,Sông Bờ,Phường,Sông Bờ,Phường,300,22,AYun Pa,1
124064,4713,Ia RBol,Xã,Ia Rbol,Xã,300,22,AYun Pa,1.0
124065,4710,Chư Băh,Xã,Chư Băh,Xã,300,22,AYun Pa,1
124070,4714,Ia RTô,Xã,Ia RTô,Xã,300,22,AYun Pa,1
124073,4715,Ia Sao,Xã,Ia Sao,Xã,300,22,AYun Pa,1
123722,4731,Phú Hòa,Thị trấn,Phú Hòa,Thị trấn,301,22,Chư Păh,1
123725,4720,Hà Tây,Xã,Hà Tây,Xã,301,22,Chư Păh,1
123728,4723,Ia Khươl,Xã,Ia Khươl,Xã,301,22,Chư Păh,1
123731,4728,Ia Phí,Xã,Ia Phí,Xã,301,22,Chư Păh,1
123734,4725,Ia Ly,Thị trấn,Ia Ly,Xã,301,22,Chư Păh,Sai prefix
123737,4726,Ia Mơ Nông,Xã,Ia Mơ Nông,Xã,301,22,Chư Păh,1
123738,4724,Ia Kreng,Xã,Ia Kreng,Xã,301,22,Chư Păh,1
123740,4719,Đăk Tơ Ver,Xã,Đăk Tơ Ver,Xã,301,22,Chư Păh,1
123743,4721,Hòa Phú,Xã,Hòa Phú,Xã,301,22,Chư Păh,1
123746,4717,Chư Đăng Ya,Xã,Chư Đăng Ya,Xã,301,22,Chư Păh,1
123749,4722,Ia Ka,Xã,Ia Ka,Xã,301,22,Chư Păh,1
123752,4727,Ia Nhin,Xã,Ia Nhin,Xã,301,22,Chư Păh,1
123755,4729,Nghĩa Hòa,Xã,Nghĩa Hòa,Xã,301,22,Chư Păh,1
123758,4718,Chư Jôr,Xã,Chư Jôr,Xã,301,22,Chư Păh,1
123761,4730,Nghĩa Hưng,Xã,Nghĩa Hưng,Xã,301,22,Chư Păh,1
123942,4740,Nhơn Hoà,Thị trấn,Nhơn Hòa,Thị trấn,302,22,Chư Pưh,1.0
123971,4736,Ia Hrú,Xã,Ia Hrú,Xã,302,22,Chư Pưh,1
123972,4739,Ia Rong,Xã,Ia Rong,Xã,302,22,Chư Pưh,1
123974,4734,Ia Dreng,Xã,Ia Dreng,Xã,302,22,Chư Pưh,1
123978,4735,Ia Hla,Xã,Ia Hla,Xã,302,22,Chư Pưh,1
123980,4732,Chư Don,Xã,Chư Don,Xã,302,22,Chư Pưh,1
123983,4738,Ia Phang,Xã,Ia Phang,Xã,302,22,Chư Pưh,1
123986,4737,Ia Le,Xã,Ia Le,Xã,302,22,Chư Pưh,1
123987,4733,Ia BLứ,Xã,Ia BLứ,Xã,302,22,Chư Pưh,1
123941,4746,Chư Sê,Thị trấn,Chư Sê,Thị trấn,303,22,Chư Sê,1
123944,4755,Ia Tiêm,Xã,Ia Tiêm,Xã,303,22,Chư Sê,1
123945,4745,Chư Pơng,Xã,Chư Pơng,Xã,303,22,Chư Sê,1
123946,4743,Bar Măih,Xã,Bar Măih,Xã,303,22,Chư Sê,1
123947,4744,Bờ Ngoong,Xã,Bờ Ngoong,Xã,303,22,Chư Sê,1
123950,4751,Ia Glai,Xã,Ia Glai,Xã,303,22,Chư Sê,1
123953,4741,AL Bá,Xã,Al Bá,Xã,303,22,Chư Sê,1.0
123954,4756,Kông HTok,Xã,Kông Htok,Xã,303,22,Chư Sê,1.0
123956,4742,AYun,Xã,AYun,Xã,303,22,Chư Sê,1
123959,4752,Ia HLốp,Xã,Ia Hlốp,Xã,303,22,Chư Sê,1.0
123962,4749,Ia Blang,Xã,Ia Blang,Xã,303,22,Chư Sê,1
123965,4747,Dun,Xã,Dun,Xã,303,22,Chư Sê,1
123966,4754,Ia Pal,Xã,Ia Pal,Xã,303,22,Chư Sê,1
123968,4748,H Bông,Xã,H Bông,Xã,303,22,Chư Sê,1
123977,4753,Ia Ko,Xã,Ia Ko,Xã,303,22,Chư Sê,1
,4750,,,Ia Dreng,Xã,303,22,Chư Sê,
123887,4759,Chư Prông,Thị trấn,Chư Prông,Thị trấn,304,22,ChưPRông,1
123888,4765,Ia Kly,Xã,Ia Kly,Xã,304,22,ChưPRông,1
123890,4758,Bình Giáo,Xã,Bình Giáo,Xã,304,22,ChưPRông,1
123893,4763,Ia Drăng,Xã,Ia Drang,Xã,304,22,ChưPRông,0.909
123896,4776,Thăng Hưng,Xã,Thăng Hưng,Xã,304,22,ChưPRông,1
123899,4757,Bàu Cạn,Xã,Bàu Cạn,Xã,304,22,ChưPRông,1
123902,4770,Ia Phìn,Xã,Ia Phìn,Xã,304,22,ChưPRông,1
123905,4761,Ia Băng,Xã,Ia Băng,Xã,304,22,ChưPRông,1
123908,4774,Ia Tôr,Xã,Ia Tôr,Xã,304,22,ChưPRông,1
123911,4762,Ia Boòng,Xã,Ia Boòng,Xã,304,22,ChưPRông,1
123914,4769,Ia O,Xã,Ia O,Xã,304,22,ChưPRông,1
123917,4773,Ia Púch,Xã,Ia Púch,Xã,304,22,ChưPRông,1
123920,4767,Ia Me,Xã,Ia Me,Xã,304,22,ChưPRông,1
123923,4775,Ia Vê,Xã,Ia Vê,Xã,304,22,ChưPRông,1
123924,4761,Ia Bang,Xã,Ia Băng,Xã,304,22,ChưPRông,0.9
123926,4771,Ia Pia,Xã,Ia Pia,Xã,304,22,ChưPRông,1
123929,4764,Ia Ga,Xã,Ia Ga,Xã,304,22,ChưPRông,1
123932,4766,Ia Lâu,Xã,Ia Lâu,Xã,304,22,ChưPRông,1
123935,4772,Ia Piơr,Xã,Ia Piơr,Xã,304,22,ChưPRông,1
123938,4768,Ia Mơ,Xã,Ia Mơ,Xã,304,22,ChưPRông,1
123677,4778,Đăk Đoa,Thị trấn,Đak Đoa,Thị trấn,305,22,Đăk Đoa,0.938
123680,4784,Hà Đông,Xã,Hà Đông,Xã,305,22,Đăk Đoa,1
123683,4780,Đăk Sơmei,Xã,Đăk Sơ Mei,Xã,305,22,Đăk Đoa,0.96
123684,4779,Đăk Krong,Xã,Đăk Krong,Xã,305,22,Đăk Đoa,1
123686,4785,Hải Yang,Xã,Hải Yang,Xã,305,22,Đăk Đoa,1
123689,4790,Kon Gang,Xã,Kon Gang,Xã,305,22,Đăk Đoa,1
123692,4783,Hà Bầu,Xã,Hà Bầu,Xã,305,22,Đăk Đoa,1
123695,4791,Nam Yang,Xã,Nam Yang,Xã,305,22,Đăk Đoa,1
123698,4789,K' Dang,Xã,K' Dang,Xã,305,22,Đăk Đoa,1
123701,4782,H' Neng,Xã,H' Neng,Xã,305,22,Đăk Đoa,1
123704,4792,Tân Bình,Xã,Tân Bình,Xã,305,22,Đăk Đoa,1
123707,4781,Glar,Xã,GLar,Xã,305,22,Đăk Đoa,1.0
123710,4777,A Dơk,Xã,A Dơk,Xã,305,22,Đăk Đoa,1
123713,4793,Trang,Xã,Trang,Xã,305,22,Đăk Đoa,1
123714,4786,HNol,Xã,HNol,Xã,305,22,Đăk Đoa,1
123716,4788,Ia Pết,Xã,Ia Pết,Xã,305,22,Đăk Đoa,1
123719,4787,Ia Băng,Xã,Ia Băng,Xã,305,22,Đăk Đoa,1
123989,4797,Hà Tam,Xã,Hà Tam,Xã,306,22,Đăk Pơ,1
123992,4794,An Thành,Xã,An Thành,Xã,306,22,Đăk Pơ,1
123995,4796,Đak Pơ,Thị trấn,Đak Pơ,Xã,306,22,Đăk Pơ,Sai prefix
123998,4801,Yang Bắc,Xã,Yang Bắc,Xã,306,22,Đăk Pơ,1
124001,4795,Cư An,Xã,Cư An,Xã,306,22,Đăk Pơ,1
124004,4799,Tân An,Xã,Tân An,Xã,306,22,Đăk Pơ,1
124007,4798,Phú An,Xã,Phú An,Xã,306,22,Đăk Pơ,1
124010,4800,Ya Hội,Xã,Ya Hội,Xã,306,22,Đăk Pơ,1
123857,4802,Chư Ty,Thị trấn,Chư Ty,Thị trấn,307,22,Đức Cơ,1
123860,4804,Ia Dơk,Xã,Ia Dơk,Xã,307,22,Đức Cơ,1
123863,4807,Ia Krêl,Xã,Ia Krêl,Xã,307,22,Đức Cơ,1
123866,4803,Ia Din,Xã,Ia  Din,Xã,307,22,Đức Cơ,1.0
123869,4806,Ia Kla,Xã,Ia Kla,Xã,307,22,Đức Cơ,1
123872,4805,Ia Dom,Xã,Ia Dom,Xã,307,22,Đức Cơ,1
123875,4809,Ia Lang,Xã,Ia Lang,Xã,307,22,Đức Cơ,1
123878,4808,Ia Kriêng,Xã,Ia Kriêng,Xã,307,22,Đức Cơ,1
123881,4811,Ia Pnôn,Xã,Ia Pnôn,Xã,307,22,Đức Cơ,1
123884,4810,Ia Nan,Xã,Ia Nan,Xã,307,22,Đức Cơ,1
123764,4817,Ia Kha,Thị trấn,Ia Kha,Thị trấn,308,22,Ia Grai,1
123767,4822,Ia Sao,Xã,Ia Sao,Xã,308,22,Ia Grai,1
123768,4824,Ia Yok,Xã,Ia Yok,Xã,308,22,Ia Grai,1
123770,4816,Ia Hrung,Xã,Ia Hrung,Xã,308,22,Ia Grai,1
123771,4812,Ia Bă,Xã,Ia Bá,Xã,308,22,Ia Grai,0.875
123773,4818,Ia Khai,Xã,Ia Khai,Xã,308,22,Ia Grai,1
123776,4819,Ia KRai,Xã,Ia Krai,Xã,308,22,Ia Grai,1.0
123778,4815,Ia Grăng,Xã,Ia Grăng,Xã,308,22,Ia Grai,1
123779,4823,Ia Tô,Xã,Ia Tô,Xã,308,22,Ia Grai,1
123782,4820,Ia O,Xã,Ia O,Xã,308,22,Ia Grai,1
123785,4814,Ia Dêr,Xã,Ia Dêr,Xã,308,22,Ia Grai,1
123788,4813,Ia Chia,Xã,Ia Chia,Xã,308,22,Ia Grai,1
123791,4821,Ia Pếch,Xã,Ia Pếch,Xã,308,22,Ia Grai,1
124013,4834,Pờ Tó,Xã,Pờ tó,Xã,309,22,Ia Pa,1.0
124016,4826,Chư Răng,Xã,Chư Răng,Xã,309,22,Ia Pa,1
124019,4828,Ia KDăm,Xã,Ia Kdăm,Xã,309,22,Ia Pa,1.0
124022,4833,Kim Tân,Xã,Kim Tân,Xã,309,22,Ia Pa,1
124025,4825,Chư Mố,Xã,Chư Mố,Xã,309,22,Ia Pa,1
124028,4832,Ia Tul,Xã,Ia Tul,Xã,309,22,Ia Pa,1
124031,4829,Ia Ma Rơn,Xã,Ia Mrơn,Xã,309,22,Ia Pa,0.909
124034,4827,Ia Broăi,Xã,Ia Broăi,Xã,309,22,Ia Pa,1
124037,4831,Ia Trok,Xã,Ia Trôk,Xã,309,22,Ia Pa,0.9
,4830,,,Ia Pa,Thị trấn,309,22,Ia Pa,
123638,4839,KBang,Thị trấn,KBang,Thị trấn,310,22,KBang,1
123641,4840,Kon Pne,Xã,Kon PNe,Xã,310,22,KBang,1.0
123644,4836,Đăk Roong,Xã,Đắk Rong,Xã,310,22,KBang,0.87
123647,4847,Sơn Lang,Xã,Sơn Lang,Xã,310,22,KBang,1
123650,4843,KRong,Xã,KRong,Xã,310,22,KBang,1
123653,4846,Sơ Pai,Xã,Sơ Pai,Xã,310,22,KBang,1
123656,4844,Lơ Ku,Xã,Lơ Ku,Xã,310,22,KBang,1
123659,4838,Đông,Xã,Đông,Xã,310,22,KBang,1
123660,4837,Đak SMar,Xã,Đắk Smar,Xã,310,22,KBang,0.909
123662,4845,Nghĩa An,Xã,Nghĩa An,Xã,310,22,KBang,1
123665,4848,Tơ Tung,Xã,Tơ Tung,Xã,310,22,KBang,1
123668,4841,Kông Lơng Khơng,Xã,Kông Lơng Khơng,Xã,310,22,KBang,1
123671,4842,Kông Pla,Xã,Kông PLa,Xã,310,22,KBang,1.0
123674,4835,Đăk HLơ,Xã,Đắk HLơ,Xã,310,22,KBang,0.9
123824,4857,Kông Chro,Thị trấn,Kông Chro,Thị trấn,311,22,Kông Chro,1
123827,4851,Chư Krêy,Xã,Chư Krêy,Xã,311,22,Kông Chro,1
123830,4849,An Trung,Xã,An Trung,Xã,311,22,Kông Chro,1
123833,4858,Kông Yang,Xã,Kông Yang,Xã,311,22,Kông Chro,1
123836,4856,Đăk Tơ Pang,Xã,Đắk Tơ Pang,Xã,311,22,Kông Chro,0.929
123839,4859,SRó,Xã,Sró,Xã,311,22,Kông Chro,1.0
123840,4852,Đắk Kơ Ning,Xã,Đăk Kơ Ning,Xã,311,22,Kông Chro,0.929
123842,4855,Đăk Song,Xã,Đắk Sông,Xã,311,22,Kông Chro,0.818
123843,4853,Đăk Pling,Xã,Đắk Pling,Xã,311,22,Kông Chro,0.917
123845,4862,Yang Trung,Xã,Yang Trung,Xã,311,22,Kông Chro,1
123846,4854,Đăk Pơ Pho,Xã,Đăk Pơ Pho,Xã,311,22,Kông Chro,1
123848,4860,Ya Ma,Xã,Ya Ma,Xã,311,22,Kông Chro,1
123851,4850,Chơ Long,Xã,Chơ Long,Xã,311,22,Kông Chro,1
123854,4861,Yang Nam,Xã,Yang Nam,Xã,311,22,Kông Chro,1
124076,4875,Phú Túc,Thị trấn,Phú Túc,Thị trấn,312,22,Krông Pa,1
124079,4871,Ia RSai,Xã,Ia Rsai,Xã,312,22,Krông Pa,1.0
124082,4872,Ia RSươm,Xã,Ia Rsươm,Xã,312,22,Krông Pa,1.0
124085,4864,Chư Gu,Xã,Chư Gu,Xã,312,22,Krông Pa,1
124088,4867,Đất Bằng,Xã,Đất Bằng,Xã,312,22,Krông Pa,1
124091,4869,Ia Mláh,Xã,Ia Mlah,Xã,312,22,Krông Pa,0.9
124094,4863,Chư Drăng,Xã,Chư Drăng,Xã,312,22,Krông Pa,1
124097,4874,Phú Cần,Xã,Phú Cần,Xã,312,22,Krông Pa,1
124100,4868,Ia HDreh,Xã,Ia Hdreh,Xã,312,22,Krông Pa,1.0
124103,4870,Ia RMok,Xã,Ia Rmok,Xã,312,22,Krông Pa,1.0
124106,4865,Chư Ngọc,Xã,Chư Ngọc,Xã,312,22,Krông Pa,1
124109,4876,Uar,Xã,Uar,Xã,312,22,Krông Pa,1
124112,4866,Chư Rcăm,Xã,Chư Rcăm,Xã,312,22,Krông Pa,1
124115,4873,Krông Năng,Xã,Krông Năng,Xã,312,22,Krông Pa,1
123794,4886,Kon Dơng,Thị trấn,Kon Dơng,Thị trấn,313,22,Mang Yang,1
123797,4877,Ayun,Xã,Ayun,Xã,313,22,Mang Yang,1
123798,4879,Đak Jơ Ta,Xã,Ðak Jơ Ta,Xã,313,22,Mang Yang,0.917
123799,4880,Đak Ta Ley,Xã,Ðak Ta Ley,Xã,313,22,Mang Yang,0.923
123800,4884,Hà Ra,Xã,Hra,Xã,313,22,Mang Yang,0.857
123803,4882,Đăk Yă,Xã,Ðăk Yă,Xã,313,22,Mang Yang,0.889
123806,4878,Đăk Djrăng,Xã,Ðăk Drjăng,Xã,313,22,Mang Yang,0.846
123809,4888,Lơ Pang,Xã,Lo Pang,Xã,313,22,Mang Yang,0.9
123812,4887,Kon Thụp,Xã,Kon Thụp,Xã,313,22,Mang Yang,1
123815,4883,Đê Ar,Xã,Ðê Ar,Xã,313,22,Mang Yang,0.875
123818,4885,Kon Chiêng,Xã,Kon Chiêng,Xã,313,22,Mang Yang,1
123821,4881,Đăk Trôi,Xã,Ðăk Trôi,Xã,313,22,Mang Yang,0.909
124043,4898,Phú Thiện,Thị trấn,Phú Thiện,Thị trấn,314,22,Phú Thiện,1
124046,4891,Chư A Thai,Xã,Chư A Thai,Xã,314,22,Phú Thiện,1
124048,4889,Ayun Hạ,Xã,Ayun Hạ,Xã,314,22,Phú Thiện,1
124049,4892,Ia Ake,Xã,Ia Ake,Xã,314,22,Phú Thiện,1
124052,4896,Ia Sol,Xã,Ia Sol,Xã,314,22,Phú Thiện,1
124055,4895,Ia Piar,Xã,Ia Piar,Xã,314,22,Phú Thiện,1
124058,4894,Ia Peng,Xã,Ia Peng,Xã,314,22,Phú Thiện,1
124060,4890,Chrôh Pơnan,Xã,Chrôh Pơnan,Xã,314,22,Phú Thiện,1
124061,4893,Ia Hiao,Xã,Ia Hiao,Xã,314,22,Phú Thiện,1
124067,4897,Ia Yeng,Xã,Ia Yeng,Xã,314,22,Phú Thiện,1
123557,4920,Yên Đỗ,Phường,Yên Đỗ,Phường,315,22,Plei Ku,1
123560,4904,Diên Hồng,Phường,Diên Hồng,Phường,315,22,Plei Ku,1
123563,4912,Ia Kring,Phường,Ia Kring­,Phường,315,22,Plei Ku,0.968
123566,4910,Hội Thương,Phường,Hội Thương,Phường,315,22,Plei Ku,1
123569,4909,Hội Phú,Phường,Hội Phú,Phường,315,22,Plei Ku,1
123570,4913,Phù Đổng,Phường,Phù Đổng,Phường,315,22,Plei Ku,1
123572,4908,Hoa Lư,Phường,Hoa Lư,Phường,315,22,Plei Ku,1
123575,4915,Tây Sơn,Phường,Tây Sơn,Phường,315,22,Plei Ku,1
123578,4917,Thống Nhất,Phường,Thống Nhất,Phường,315,22,Plei Ku,1
123579,4906,Đống Đa,Phường,Đống Đa,Phường,315,22,Plei Ku,1
123581,4918,Trà Bá,Phường,Trà Bá,Phường,315,22,Plei Ku,1
123582,4916,Thắng Lợi,Phường,Thắng Lợi,Phường,315,22,Plei Ku,1
123584,4921,Yên Thế,Phường,Yên Thế,Phường,315,22,Plei Ku,1
123586,4901,Chi Lăng,Phường,Chi Lăng,Phường,315,22,Plei Ku,1
123587,4903,Chư HDrông,Xã,Chư HDrông,Xã,315,22,Plei Ku,1
123590,4900,Biển Hồ,Xã,Biển Hồ,Xã,315,22,Plei Ku,1
123593,4914,Tân Sơn,Xã,Tân Sơn,Xã,315,22,Plei Ku,1
123596,4919,Trà Đa,Xã,Trà Đa,Xã,315,22,Plei Ku,1
123599,4902,Chư Á,Xã,Chư Á,Xã,315,22,Plei Ku,1
123602,4899,An Phú,Xã,An Phú,Xã,315,22,Plei Ku,1
123605,4905,Diên Phú,Xã,Diên Phú,Xã,315,22,Plei Ku,1
123608,4911,Ia Kênh,Xã,Ia Kênh,Xã,315,22,Plei Ku,1
123611,4907,Gào,Xã,Gào,Xã,315,22,Plei Ku,1
100982,10773,Minh Sơn,Xã,Minh Sơn,Xã,678,61,Bắc Mê,1
100985,10770,Giáp Trung,Xã,Giáp Trung,Xã,678,61,Bắc Mê,1
100988,10778,Yên Định,Xã,Yên Định,Xã,678,61,Bắc Mê,1
100991,10780,Yên Phú,Thị trấn,Yên Phú,Thị trấn,678,61,Bắc Mê,1
100994,10772,Minh Ngọc,Xã,Minh Ngọc,Xã,678,61,Bắc Mê,1
100997,10779,Yên Phong,Xã,Yên Phong,Xã,678,61,Bắc Mê,1
101000,10771,Lạc Nông,Xã,Lạc Nông,Xã,678,61,Bắc Mê,1
101003,10775,Phú Nam,Xã,Phú Nam,Xã,678,61,Bắc Mê,1
101006,10777,Yên Cường,Xã,Yên Cường,Xã,678,61,Bắc Mê,1
101009,10776,Thượng Tân,Xã,Thượng Tân,Xã,678,61,Bắc Mê,1
101012,10768,Đường Âm,Xã,Đường Âm,Xã,678,61,Bắc Mê,1
101015,10769,Đường Hồng,Xã,Đường Hồng,Xã,678,61,Bắc Mê,1
101018,10774,Phiêng Luông,Xã,Phiêng Luông,Xã,678,61,Bắc Mê,1
101153,10798,Việt Quang,Thị trấn,Việt Quang,Thị trấn,679,61,Bắc Quang,1
101156,10802,Vĩnh Tuy,Thị trấn,Vĩnh Tuy,Thị trấn,679,61,Bắc Quang,1
101159,10792,Tân Lập,Xã,Tân Lập,Xã,679,61,Bắc Quang,1
101162,10794,Tân Thành,Xã,Tân Thành,Xã,679,61,Bắc Quang,1
101165,10784,Đồng Tiến,Xã,Đồng Tiến,Xã,679,61,Bắc Quang,1
101168,10782,Đồng Tâm,Xã,Đồng Tâm,Xã,679,61,Bắc Quang,1
101171,10793,Tân Quang,Xã,Tân Quang,Xã,679,61,Bắc Quang,1
101174,10795,Thượng Bình,Xã,Thượng Bình,Xã,679,61,Bắc Quang,1
101177,10788,Hữu Sản,Xã,Hữu Sản,Xã,679,61,Bắc Quang,1
101180,10789,Kim Ngọc,Xã,Kim Ngọc,Xã,679,61,Bắc Quang,1
101183,10799,Việt Vinh,Xã,Việt Vinh,Xã,679,61,Bắc Quang,1
101186,10781,Bằng Hành,Xã,Bằng Hành,Xã,679,61,Bắc Quang,1
101189,10791,Quang Minh,Xã,Quang Minh,Xã,679,61,Bắc Quang,1
101192,10790,Liên Hiệp,Xã,Liên Hiệp,Xã,679,61,Bắc Quang,1
101195,10803,Vô Điếm,Xã,Vô Điếm,Xã,679,61,Bắc Quang,1
101198,10797,Việt Hồng,Xã,Việt Hồng,Xã,679,61,Bắc Quang,1
101201,10787,Hùng An,Xã,Hùng An,Xã,679,61,Bắc Quang,1
101204,10786,Đức Xuân,Xã,Đức Xuân,Xã,679,61,Bắc Quang,1
101207,10796,Tiên Kiều,Xã,Tiên Kiều,Xã,679,61,Bắc Quang,1
101210,10800,Vĩnh Hảo,Xã,Vĩnh Hảo,Xã,679,61,Bắc Quang,1
101213,10801,Vĩnh Phúc,Xã,Vĩnh Phúc,Xã,679,61,Bắc Quang,1
101216,10785,Đồng Yên,Xã,Đồng Yên,Xã,679,61,Bắc Quang,1
101219,10783,Đông Thành,Xã,Đông Thành,Xã,679,61,Bắc Quang,1
100712,10811,Phó Bảng,Thị trấn,Phó Bảng,Thị trấn,680,61,Đồng Văn,1
100715,10806,Lũng Cú,Xã,Lũng Cú,Xã,680,61,Đồng Văn,1
100718,10810,Má Lé,Xã,Má Lé,Xã,680,61,Đồng Văn,1
100721,10804,Đồng Văn,Thị trấn,Đồng Văn,Thị trấn,680,61,Đồng Văn,1
100724,10808,Lũng Táo,Xã,Lũng Táo,Xã,680,61,Đồng Văn,1
100727,10813,Phố Là,Xã,Phố Là,Xã,680,61,Đồng Văn,1
100730,10821,Thài Phìn Tủng,Xã,Thài Phìn Tủng,Xã,680,61,Đồng Văn,1
100733,10817,Sủng Là,Xã,Sủng Là,Xã,680,61,Đồng Văn,1
100736,10814,Xà Phìn,Xã,Sà Phìn,Xã,680,61,Đồng Văn,0.9
100739,10820,Tả Phìn,Xã,Tả Phìn,Xã,680,61,Đồng Văn,1
100742,10819,Tả Lủng,Xã,Tả Lủng,Xã,680,61,Đồng Văn,1
100745,10812,Phố Cáo,Xã,Phố Cáo,Xã,680,61,Đồng Văn,1
100748,10816,Sính Lủng,Xã,Sính Lủng,Xã,680,61,Đồng Văn,1
100751,10815,Sảng Tủng,Xã,Sảng Tủng,Xã,680,61,Đồng Văn,1
100754,10809,Lũng Thầu,Xã,Lũng Thầu,Xã,680,61,Đồng Văn,1
